YT,AMAV,AMBI,AMCO,AMGO,AMRO,AMWI,BASP,BASW,BCNH,BHCO,BLTE,BOBO,BRBL,BWTE,CAEG,CANG,CCLO,CCSP,COGR,CONI,COYE,DICK,EABL,EAKI,FRGU,GADW,GHOW,GREG,GRSP,GWTE,HESP,HOGR,HOLA,KILL,LESC,LESP,LEYE,MAGO,MALL,MAWR,MODO,NESP,NOHA,NOPI,NSHO,OROR,RBGU,RNDU,RUDU,RWBL,SAVS,SEWR,SORA,SPPI,STGR,SWHA,TRES,UPSA,WEKI,WEME,WILL,WIPH,WISN,YEWA,YHBL,YEAR.x,Transect.x,meanpopr.x,meanbrin.x,meanNC3.x,meanIC3.x,meanNC4.x,meanIC4.x,meanNleg.x,meanIleg.x,meanNForb.x,meanIForb.x,meanNWood.x,meanIWood.x,meanBare.x,meanDead.x,R.x,ld.x,TRT.x,bloop1.x,TSF.x,Season.x,SiteName.x,toposd15_var_2.x,FocalSt_TWI15_2.x,YEAR.y,Transect.y,meanpopr.y,meanbrin.y,meanNC3.y,meanIC3.y,meanNC4.y,meanIC4.y,meanNleg.y,meanIleg.y,meanNForb.y,meanIForb.y,meanNWood.y,meanIWood.y,meanBare.y,meanDead.y,R.y,ld.y,TRT.y,bloop1.y,TSF.y,Season.y,SiteName.y,toposd15_var_2.y,FocalSt_TWI15_2.y,Shape.Area,TransectAlone,pasyr,
DNWNWE2018,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,DNWNWE,40.25,3,2.25,1.05,3.85,0,7.55,0.75,31.8,1.65,3.15,0,12.35,2.25,2.15,11.05,PBG40,DNWNWE20181,0,SPRING,Very Shallow,3.282874,0.948501,2018,DNWNWE,40.25,3,2.25,1.05,3.85,0,7.55,0.75,31.8,1.65,3.15,0,12.35,2.25,2.15,11.05,PBG40,DNWNWE20181,0,SPRING,Very Shallow,3.282874,0.948501,7060.966934,DNWNWE,DNW2018,
DNWNWE2019,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,DNWNWE,40.65,2.35,8.5,3.15,7.35,0,2.8,0,19.3,2.05,1.8,0,9.9,5.35,2.725,8.7625,PBG40,DNWNWE20191,1,SPRING,Very Shallow,3.282874,0.948501,2019,DNWNWE,40.65,2.35,8.5,3.15,7.35,0,2.8,0,19.3,2.05,1.8,0,9.9,5.35,2.725,8.7625,PBG40,DNWNWE20191,1,SPRING,Very Shallow,3.282874,0.948501,7060.966934,DNWNWE,DNW2019,
DNWNWE2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,DNWNWE,22.65,1.05,23.65,3.55,0.9,0,1.5,0.3,17.55,0,2.1,0,8.65,23.55,1.2625,15.9125,PBG40,DNWNWE20201,2,SPRING,Very Shallow,3.282874,0.948501,2020,DNWNWE,22.65,1.05,23.65,3.55,0.9,0,1.5,0.3,17.55,0,2.1,0,8.65,23.55,1.2625,15.9125,PBG40,DNWNWE20201,2,SPRING,Very Shallow,3.282874,0.948501,7060.966934,DNWNWE,DNW2020,
DNWNWW2017,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,DNWNWW,41.1,53.15,0.15,0,0,0.15,2.1,3.7,7.2,0.45,7.9,0,0.15,7.2,2.5125,25.1875,PBG40,DNWNWW20171,UNB,NA,Thin Loamy,6.296217,0.821007,2017,DNWNWW,41.1,53.15,0.15,0,0,0.15,2.1,3.7,7.2,0.45,7.9,0,0.15,7.2,2.5125,25.1875,PBG40,DNWNWW20171,UNB,NA,Thin Loamy,6.296217,0.821007,0,DNWNWW,DNW2017,
DNWNWW2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,DNWNWW,24.68421,17.78947,0.789474,0,0,0,6.684211,3.157895,22.89474,0,17.63158,0,9.263158,3.631579,2.157895,14.26316,PBG40,DNWNWW20181,0,SPRING,Thin Loamy,6.296217,0.821007,2018,DNWNWW,24.68421,17.78947,0.789474,0,0,0,6.684211,3.157895,22.89474,0,17.63158,0,9.263158,3.631579,2.157895,14.26316,PBG40,DNWNWW20181,0,SPRING,Thin Loamy,6.296217,0.821007,0,DNWNWW,DNW2018,
DNWNWW2019,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,DNWNWW,44.6,15.25,0.75,0,2.05,0,4.65,2.1,24.05,0,4.85,0,0.3,1.05,3.6375,6.8875,PBG40,DNWNWW20191,1,SPRING,Thin Loamy,6.296217,0.821007,2019,DNWNWW,44.6,15.25,0.75,0,2.05,0,4.65,2.1,24.05,0,4.85,0,0.3,1.05,3.6375,6.8875,PBG40,DNWNWW20191,1,SPRING,Thin Loamy,6.296217,0.821007,0,DNWNWW,DNW2019,
DNWNWW2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DNWNWW,33.5,14.3,1.05,0.15,1.65,0,1.8,1.8,11.95,0.3,8.55,0,2.1,20.1,2.45,31.525,PBG40,DNWNWW20201,2,SPRING,Thin Loamy,6.296217,0.821007,2020,DNWNWW,33.5,14.3,1.05,0.15,1.65,0,1.8,1.8,11.95,0.3,8.55,0,2.1,20.1,2.45,31.525,PBG40,DNWNWW20201,2,SPRING,Thin Loamy,6.296217,0.821007,0,DNWNWW,DNW2020,
DNWSEE2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DNWSEE,30.31579,0,45.57895,0,0,0.157895,4.894737,2.368421,14.84211,2.210526,0.473684,0,2.526316,4.894737,1.013158,7.171053,PBG40,DNWSEE20171,UNB,NA,Sandy,0.35235,2.271553,2017,DNWSEE,30.31579,0,45.57895,0,0,0.157895,4.894737,2.368421,14.84211,2.210526,0.473684,0,2.526316,4.894737,1.013158,7.171053,PBG40,DNWSEE20171,UNB,NA,Sandy,0.35235,2.271553,0,DNWSEE,DNW2017,
DNWSEE2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,DNWSEE,48.90476,0.714286,13,0.142857,5.142857,0,5.52381,3.857143,27.14286,0,1.428571,0.047619,6.714286,3.428571,2.047619,12.14286,PBG40,DNWSEE20181,UNB,NA,Sandy,0.35235,2.271553,2018,DNWSEE,48.90476,0.714286,13,0.142857,5.142857,0,5.52381,3.857143,27.14286,0,1.428571,0.047619,6.714286,3.428571,2.047619,12.14286,PBG40,DNWSEE20181,UNB,NA,Sandy,0.35235,2.271553,0,DNWSEE,DNW2018,
DNWSEE2019,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,DNWSEE,50.35,0.3,10.55,0,4,0,2.25,1.95,22.35,0,2.05,0,1.05,2.5,2.3625,24.675,PBG40,DNWSEE20191,UNB,NA,Sandy,0.35235,2.271553,2019,DNWSEE,50.35,0.3,10.55,0,4,0,2.25,1.95,22.35,0,2.05,0,1.05,2.5,2.3625,24.675,PBG40,DNWSEE20191,UNB,NA,Sandy,0.35235,2.271553,0,DNWSEE,DNW2019,
DNWSEE2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DNWSEE,27.2,0,8.85,0,0,0,2.4,0.75,14.25,0,0.15,0,20.95,23.1,1.0875,12.3375,PBG40,DNWSEE20201,0,SPRING,Sandy,0.35235,2.271553,2020,DNWSEE,27.2,0,8.85,0,0,0,2.4,0.75,14.25,0,0.15,0,20.95,23.1,1.0875,12.3375,PBG40,DNWSEE20201,0,SPRING,Sandy,0.35235,2.271553,0,DNWSEE,DNW2020,
DNWSEW2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DNWSEW,45.3,40.35,2.55,0.3,0,0,1.8,1.05,6.6,0.15,8.1,0,0.6,7.05,2.0875,20.5625,PBG40,DNWSEW20171,UNB,NA,Thin Loamy,5.671388,0.647905,2017,DNWSEW,45.3,40.35,2.55,0.3,0,0,1.8,1.05,6.6,0.15,8.1,0,0.6,7.05,2.0875,20.5625,PBG40,DNWSEW20171,UNB,NA,Thin Loamy,5.671388,0.647905,0,DNWSEW,DNW2017,
DNWSEW2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,DNWSEW,38.45,22.6,6.85,0.75,1.5,0,9.75,0.9,17.9,0.9,17.5,1.9,1.5,5.55,3.75,24.85,PBG40,DNWSEW20181,UNB,NA,Thin Loamy,5.671388,0.647905,2018,DNWSEW,38.45,22.6,6.85,0.75,1.5,0,9.75,0.9,17.9,0.9,17.5,1.9,1.5,5.55,3.75,24.85,PBG40,DNWSEW20181,UNB,NA,Thin Loamy,5.671388,0.647905,0,DNWSEW,DNW2018,
DNWSEW2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,DNWSEW,43.4,15.25,9.2,0,2.65,0,2.7,0.45,10.15,0.75,8.35,0,0.15,6,4.2625,43.4,PBG40,DNWSEW20191,UNB,NA,Thin Loamy,5.671388,0.647905,2019,DNWSEW,43.4,15.25,9.2,0,2.65,0,2.7,0.45,10.15,0.75,8.35,0,0.15,6,4.2625,43.4,PBG40,DNWSEW20191,UNB,NA,Thin Loamy,5.671388,0.647905,0,DNWSEW,DNW2019,
DNWSEW2020,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,DNWSEW,17.2,7.15,1.5,0.15,3.75,0,5.1,0,12.55,0,8.65,0,19.7,14.85,1.5625,10.45,PBG40,DNWSEW20201,0,SPRING,Thin Loamy,5.671388,0.647905,2020,DNWSEW,17.2,7.15,1.5,0.15,3.75,0,5.1,0,12.55,0,8.65,0,19.7,14.85,1.5625,10.45,PBG40,DNWSEW20201,0,SPRING,Thin Loamy,5.671388,0.647905,0,DNWSEW,DNW2020,
DNWSWE2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DNWSWE,44.7,24.95,4.2,0.75,2.65,0,1.35,0.75,10.2,0.45,3.45,0,4.65,2.85,1.2375,7.125,PBG40,DNWSWE20171,0,SPRING,Very Shallow,1.036209,1.722674,2017,DNWSWE,44.7,24.95,4.2,0.75,2.65,0,1.35,0.75,10.2,0.45,3.45,0,4.65,2.85,1.2375,7.125,PBG40,DNWSWE20171,0,SPRING,Very Shallow,1.036209,1.722674,0,DNWSWE,DNW2017,
DNWSWE2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,DNWSWE,42.05,29.6,4.15,1.65,1.5,0,1.95,5.95,25.55,0,6.95,0,5.4,1.65,2.85,11.25,PBG40,DNWSWE20181,1,SPRING,Very Shallow,1.036209,1.722674,2018,DNWSWE,42.05,29.6,4.15,1.65,1.5,0,1.95,5.95,25.55,0,6.95,0,5.4,1.65,2.85,11.25,PBG40,DNWSWE20181,1,SPRING,Very Shallow,1.036209,1.722674,0,DNWSWE,DNW2018,
DNWSWE2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,DNWSWE,30.05,14.1,4.65,0,1.35,0,5.2,4.65,17.1,0.75,2.4,0,4.9,29.05,2.3125,43.8,PBG40,DNWSWE20191,2,SPRING,Very Shallow,1.036209,1.722674,2019,DNWSWE,30.05,14.1,4.65,0,1.35,0,5.2,4.65,17.1,0.75,2.4,0,4.9,29.05,2.3125,43.8,PBG40,DNWSWE20191,2,SPRING,Very Shallow,1.036209,1.722674,0,DNWSWE,DNW2019,
DNWSWE2020,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DNWSWE,13.15,12.15,3.3,0,0.75,0,1.35,1.2,9.6,0,5.55,0,3.75,38.4,1.575,32.6875,PBG40,DNWSWE20201,3,SPRING,Very Shallow,1.036209,1.722674,2020,DNWSWE,13.15,12.15,3.3,0,0.75,0,1.35,1.2,9.6,0,5.55,0,3.75,38.4,1.575,32.6875,PBG40,DNWSWE20201,3,SPRING,Very Shallow,1.036209,1.722674,0,DNWSWE,DNW2020,
DNWSWW2017,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DNWSWW,25.05,9.9,0.6,1.05,16.25,0.15,0.3,4.6,13.8,0.3,0.3,0,7.5,3.6,1.075,5.4375,PBG40,DNWSWW20171,0,SPRING,Shallow Gravel,0.400253,1.931495,2017,DNWSWW,25.05,9.9,0.6,1.05,16.25,0.15,0.3,4.6,13.8,0.3,0.3,0,7.5,3.6,1.075,5.4375,PBG40,DNWSWW20171,0,SPRING,Shallow Gravel,0.400253,1.931495,0,DNWSWW,DNW2017,
DNWSWW2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,DNWSWW,28.9,10,1.5,0.15,23.1,0,2.55,10.1,31.45,0,0,0,6.75,1.5,2.3,7,PBG40,DNWSWW20181,1,SPRING,Shallow Gravel,0.400253,1.931495,2018,DNWSWW,28.9,10,1.5,0.15,23.1,0,2.55,10.1,31.45,0,0,0,6.75,1.5,2.3,7,PBG40,DNWSWW20181,1,SPRING,Shallow Gravel,0.400253,1.931495,0,DNWSWW,DNW2018,
DNWSWW2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,DNWSWW,25.2,8,1.8,0.15,23.3,0,0.15,9.05,24.2,0,0.45,0,5.55,27.1,1.95,37.0625,PBG40,DNWSWW20191,2,SPRING,Shallow Gravel,0.400253,1.931495,2019,DNWSWW,25.2,8,1.8,0.15,23.3,0,0.15,9.05,24.2,0,0.45,0,5.55,27.1,1.95,37.0625,PBG40,DNWSWW20191,2,SPRING,Shallow Gravel,0.400253,1.931495,0,DNWSWW,DNW2019,
DNWSWW2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DNWSWW,17.75,8.8,9.75,0.45,11.1,0,0.45,1.2,9.55,0,0.9,0,2.85,42.05,1.6375,40.3,PBG40,DNWSWW20201,3,SPRING,Shallow Gravel,0.400253,1.931495,2020,DNWSWW,17.75,8.8,9.75,0.45,11.1,0,0.45,1.2,9.55,0,0.9,0,2.85,42.05,1.6375,40.3,PBG40,DNWSWW20201,3,SPRING,Shallow Gravel,0.400253,1.931495,0,DNWSWW,DNW2020,
DSWNEE2017,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DSWNEE,35.45,29.9,5.25,0,0.45,0.15,4.6,2.85,15,2.85,5.2,0,4.2,7.05,2.3125,22.9375,PBG40,DSWNEE20171,UNB,NA,Thin Loamy,1.080415,1.555502,2017,DSWNEE,35.45,29.9,5.25,0,0.45,0.15,4.6,2.85,15,2.85,5.2,0,4.2,7.05,2.3125,22.9375,PBG40,DSWNEE20171,UNB,NA,Thin Loamy,1.080415,1.555502,558.452598,DSWNEE,DSW2017,
DSWNEE2018,0,0,0,0,0,0,0,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,DSWNEE,28.85,16.8,0.15,0,0.75,0,5.35,0.3,20.1,4.7,2.7,0,6.4,1.95,1.65,12.8,PBG40,DSWNEE20181,0,SPRING,Thin Loamy,1.080415,1.555502,2018,DSWNEE,28.85,16.8,0.15,0,0.75,0,5.35,0.3,20.1,4.7,2.7,0,6.4,1.95,1.65,12.8,PBG40,DSWNEE20181,0,SPRING,Thin Loamy,1.080415,1.555502,558.452598,DSWNEE,DSW2018,
DSWNEE2019,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2019,DSWNEE,34.45,15.2,7.4,0,0.9,0,6.15,5.8,27.7,0.3,1.05,0,2.1,8.6,2.0875,21.825,PBG40,DSWNEE20191,1,SPRING,Thin Loamy,1.080415,1.555502,2019,DSWNEE,34.45,15.2,7.4,0,0.9,0,6.15,5.8,27.7,0.3,1.05,0,2.1,8.6,2.0875,21.825,PBG40,DSWNEE20191,1,SPRING,Thin Loamy,1.080415,1.555502,558.452598,DSWNEE,DSW2019,
DSWNEE2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DSWNEE,28.45,14.7,12.35,1.65,1.2,0,4.05,2.25,12.55,0,2.85,0,9.3,26.55,1.675,22,PBG40,DSWNEE20201,2,SPRING,Thin Loamy,1.080415,1.555502,2020,DSWNEE,28.45,14.7,12.35,1.65,1.2,0,4.05,2.25,12.55,0,2.85,0,9.3,26.55,1.675,22,PBG40,DSWNEE20201,2,SPRING,Thin Loamy,1.080415,1.555502,558.452598,DSWNEE,DSW2020,
DSWNEW2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2017,DSWNEW,40.45,30.65,8.5,0,4.2,0.15,5.65,3.45,11.2,1.35,12.2,0,1.05,6.45,2.575,25,PBG40,DSWNEW20171,UNB,NA,Thin Loamy,1.054633,1.754169,2017,DSWNEW,40.45,30.65,8.5,0,4.2,0.15,5.65,3.45,11.2,1.35,12.2,0,1.05,6.45,2.575,25,PBG40,DSWNEW20171,UNB,NA,Thin Loamy,1.054633,1.754169,2079.257122,DSWNEW,DSW2017,
DSWNEW2018,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,DSWNEW,16.85,14.15,0.3,0.15,3.3,0,5.85,0.3,12.5,0.3,9.35,0,8.65,1.35,1.5,10.5,PBG40,DSWNEW20181,0,SPRING,Thin Loamy,1.054633,1.754169,2018,DSWNEW,16.85,14.15,0.3,0.15,3.3,0,5.85,0.3,12.5,0.3,9.35,0,8.65,1.35,1.5,10.5,PBG40,DSWNEW20181,0,SPRING,Thin Loamy,1.054633,1.754169,2079.257122,DSWNEW,DSW2018,
DSWNEW2019,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019,DSWNEW,34.89474,7.684211,3.473684,0,0,0,13.36842,5.473684,20.57895,5.526316,5.315789,0,0.947368,10.94737,2.539474,25.76316,PBG40,DSWNEW20191,1,SPRING,Thin Loamy,1.054633,1.754169,2019,DSWNEW,34.89474,7.684211,3.473684,0,0,0,13.36842,5.473684,20.57895,5.526316,5.315789,0,0.947368,10.94737,2.539474,25.76316,PBG40,DSWNEW20191,1,SPRING,Thin Loamy,1.054633,1.754169,2079.257122,DSWNEW,DSW2019,
DSWNEW2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2020,DSWNEW,33.9,5.25,5.15,0.3,0.3,0,3.6,0.9,17.75,1.2,8.85,0,1.95,10.75,2.1,20.3,PBG40,DSWNEW20201,2,SPRING,Thin Loamy,1.054633,1.754169,2020,DSWNEW,33.9,5.25,5.15,0.3,0.3,0,3.6,0.9,17.75,1.2,8.85,0,1.95,10.75,2.1,20.3,PBG40,DSWNEW20201,2,SPRING,Thin Loamy,1.054633,1.754169,2079.257122,DSWNEW,DSW2020,
DSWNWE2017,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,DSWNWE,54.05,25.7,4.45,0,0.15,0,1.95,1.2,6.6,0.3,8.5,0,1.8,13.1,3.0875,26.6875,PBG40,DSWNWE20171,UNB,NA,Thin Loamy,0.659798,1.153893,2017,DSWNWE,54.05,25.7,4.45,0,0.15,0,1.95,1.2,6.6,0.3,8.5,0,1.8,13.1,3.0875,26.6875,PBG40,DSWNWE20171,UNB,NA,Thin Loamy,0.659798,1.153893,0,DSWNWE,DSW2017,
DSWNWE2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,DSWNWE,47.26316,9.578947,4.105263,0,0,0,5,0.157895,14.31579,0.315789,10.47368,0,1.263158,4.894737,4.052632,36.36842,PBG40,DSWNWE20181,UNB,NA,Thin Loamy,0.659798,1.153893,2018,DSWNWE,47.26316,9.578947,4.105263,0,0,0,5,0.157895,14.31579,0.315789,10.47368,0,1.263158,4.894737,4.052632,36.36842,PBG40,DSWNWE20181,UNB,NA,Thin Loamy,0.659798,1.153893,0,DSWNWE,DSW2018,
DSWNWE2019,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,DSWNWE,45.11765,17.29412,0.882353,0,0,0,6.941176,0.352941,8.352941,1.764706,10.35294,0,0.352941,14.11765,2.911765,58.98529,PBG40,DSWNWE20191,UNB,NA,Thin Loamy,0.659798,1.153893,2019,DSWNWE,45.11765,17.29412,0.882353,0,0,0,6.941176,0.352941,8.352941,1.764706,10.35294,0,0.352941,14.11765,2.911765,58.98529,PBG40,DSWNWE20191,UNB,NA,Thin Loamy,0.659798,1.153893,0,DSWNWE,DSW2019,
DSWNWE2020,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,DSWNWE,28.55,5.25,6.3,0.45,0.6,0,4.5,0.6,5.8,0,8.1,0,10.55,42.9,1.625,20,PBG40,DSWNWE20201,0,SPRING,Thin Loamy,0.659798,1.153893,2020,DSWNWE,28.55,5.25,6.3,0.45,0.6,0,4.5,0.6,5.8,0,8.1,0,10.55,42.9,1.625,20,PBG40,DSWNWE20201,0,SPRING,Thin Loamy,0.659798,1.153893,0,DSWNWE,DSW2020,
